id;titulo;fecha_publicación;num_páginas ;ranking;language_code;ratings_count;text_reviews_count;publisher
3734;Dazzling Brightness (Greek Myths  #1);06/01/1994;446;3.84;eng;196;16;Pinnacle
3735;Identity and Violence: The Illusion of Destiny;2/17/2007;240;3.84;eng;1227;124;W. W. Norton  Company
3736;Hadji Murad;07/08/2003;153;3.84;eng;176;32;Modern Library
3737;The Arabian Nightmare;4/30/2002;282;3.84;eng;411;32;Harry N. Abrams
3738;Daniel Deronda;1/30/2005;784;3.84;eng;206;47;Barnes  Noble Classics
3739;When Rain Clouds Gather;06/05/1996;185;3.84;eng;1063;86;Heinemann Educational Books
3740;More Twisted: Collected Stories Vol. II;01/01/2007;433;3.84;eng;1673;112;Simon & Schuster
3741;The New Knighthood: A History of the Order of the Temple;9/29/1995;441;3.84;eng;126;7;Cambridge University Press
3742;Ten Short Stories Book & Cd Pack (Penguin Student Editions);3/30/2000;208;3.84;eng;9;0;Penguin Classics
3743;Philosophy: The Basics;07/01/2004;169;3.84;eng;830;70;Routledge
3744;Hideaway;07/05/2005;413;3.84;eng;30539;453;Berkley
3745;The Aeneid;6/30/1992;483;3.84;eng;184;21;Everyman's Library
3746;Can You Keep a Secret?;12/27/2005;374;3.84;eng;333613;9326;Dell Publishing Company
3747;Mitla Pass;10/01/1989;495;3.84;eng;3256;68;Bantam
3748;The Hour of the Gate (Spellsinger  #2);01/01/2005;304;3.84;eng;30;0;iBooks
3749;Richard Kern  Action;02/01/2007;280;3.84;eng;13;0;Taschen
3750;The Vital Illusion;11/22/2000;96;3.84;eng;117;7;Columbia University Press
3751;The Weimar Republic: The Crisis of Classical Modernity;09/01/1993;360;3.84;eng;198;11;Hill and Wang
3752;A Pinch of Snuff (Dalziel & Pascoe  #5);07/01/1990;336;3.84;eng;1077;47;Dell
3753;Black Hole;10/18/2005;368;3.84;eng;38261;2037;Pantheon
3754;Syntactic Structures;09/10/2012;135;3.84;eng;609;31;Walter de Gruyter
3755;Three Little Secrets (MacLachlan Family  #4);04/01/2006;384;3.84;eng;1181;50;Pocket Star
3756;The Bride Finder (St. Leger  #1);1/30/1999;416;3.84;eng;1242;96;Ivy Books
3757;The White Lioness (Kurt Wallander  #3);09/04/2003;576;3.84;eng;12367;709;Vintage
3758;A Fighting Man of Mars (Barsoom  #7);10/12/1984;239;3.84;eng;3169;77;Del Rey
3759;Vixen 03 (Dirk Pitt  #5);7/25/2006;384;3.84;eng;10238;199;Bantam
3760;God Emperor of Dune (Dune Chronicles #4);3/13/2003;454;3.84;eng;51343;896;Victor Gollancz
3761;A Star Called Henry;09/07/2000;342;3.84;eng;6885;438;Vintage
3762;Nothing Lasts Forever;09/01/1995;384;3.84;eng;26040;614;Grand Central
3763;Kitchen Privileges: A Memoir;11/19/2002;208;3.84;eng;1756;255;Simon & Schuster
3764;The Aeneid: A New Prose Translation;08/06/1991;353;3.84;eng;105;10;Penguin Classics
3765;Blind Willow  Sleeping Woman;09/01/2007;362;3.84;eng;1162;132;Vintage
3766;Artemis Fowl (Artemis Fowl  #1);04/06/2004;6;3.84;eng;55;14;Listening Library
3767;Me llamo rojo;01/01/2007;687;3.85;spa;413;45;Punto de Lectura
3768;Cumbres borrascosas;5/28/2006;384;3.85;spa;156;28;Edimat Libros
3769;Noticia de un secuestro;02/07/2006;336;3.85;spa;1444;80;Plaza y Janes
3770;1000 Record Covers;5/15/2005;575;3.85;mul;288;31;Taschen
3771;Gertrud;01/01/1983;180;3.85;ger;134;5;Suhrkamp
3772;Wolfsbrut.;04/01/2002;470;3.85;ger;2;1;Ullstein
3773;What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England;4/21/1994;416;3.85;eng;4873;501;Touchstone
3774;Souvenir of Canada;07/01/2002;144;3.85;eng;893;34;Douglas  McIntyre
3775;The Book of Ruth;12/01/1989;328;3.85;eng;63595;1222;Anchor Books
3776;My Invented Country: A Nostalgic Journey Through Chile;5/27/2003;199;3.85;eng;4844;359;Harper
3777;Please Stop Laughing at Me... One Woman's Inspirational Story;03/01/2003;288;3.85;eng;9662;897;Adams Media
3778;Something Borrowed (Darcy & Rachel  #1);04/01/2005;322;3.85;eng;24522;4032;St. Martin's Griffin
3779;A World Lit Only by Fire;03/01/2007;10;3.85;eng;38;4;Blackstone Audiobooks
3780;Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas;09/05/2006;374;3.85;eng;14639;667;Scribner Book Company
3781;Java: An Introduction to Problem Solving and Programming;12/01/2004;1060;3.85;eng;26;1;Prentice Hall
3782;Cerulean Sins (Anita Blake  Vampire Hunter  #11);8/31/2004;529;3.85;eng;43475;731;Berkley Books
3783;Henry IV  Parts I & II;12/01/2006;400;3.85;eng;58;2;Pearson
3784;The Big War;12/04/2001;512;3.85;eng;98;9;Harper Perennial
3785;The Sea Hunters II (The Sea Hunters  #2);12/30/2003;464;3.85;eng;1311;37;G.P. Putnam's Sons
3786;The Feast of All Saints;1/28/1992;570;3.85;eng;16178;337;Ballantine Books
3787;Rachel & Leah (Women of Genesis  #3);11/29/2005;368;3.85;eng;5618;514;Forge Books
3788;Savage Love: Straight Answers from America's Most Popular Sex Columnist;10/01/1998;352;3.85;eng;900;61;Penguin Books
3789;Convergence Culture: Where Old and New Media Collide;08/01/2006;308;3.85;eng;3147;118;New York University Press
3790;CliffsNotes on Tolstoy's Anna Karenina;11/26/1965;80;3.85;eng;16;3;Cliffs Notes
3791;The War;08/01/1994;192;3.85;eng;963;65;The New Press
3792;Motorcycle Basics Techbook;07/05/2002;222;3.85;eng;40;2;Haynes Manuals N. America  Inc.
3793;Statesman;3/15/1999;128;3.85;eng;28;7;Hackett Publishing Company  Inc.
3794;Lysistrata;02/01/1970;98;3.85;eng;19;2;Signet
3795;Lysistrata;03/01/2003;132;3.85;eng;30604;552;Hackett Publishing Company  Inc.
3796;Lysistrata;6/21/1990;320;3.85;eng;76;6;OUP Oxford
3797;Farmer Giles of Ham;11/15/1999;127;3.85;eng;5526;225;Houghton Mifflin Harcourt
3798;Ready for Anything: 52 Productivity Principles for Getting Things Done;12/28/2004;165;3.85;eng;3832;178;Penguin Books
3799;Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories (Mark Twain Library);3/15/2003;389;3.85;eng;5;0;University of California Press
3800;The Basque History of the World: The Story of a Nation;02/01/2001;400;3.85;eng;3457;329;Penguin Books
3801;The Sly Spy (Olivia Sharp  Agent for Secrets #3);6/14/2005;74;3.85;eng;51;7;Yearling Books
3802;World War 3 Illustrated: Confrontational Comics;10/17/1995;256;3.85;eng;20;2;Running Press
3803;Midaq Alley;12/01/1991;286;3.85;eng;4815;446;Anchor Books
3804;The Middle Sea: A History of the Mediterranean;10/31/2006;588;3.85;eng;662;53;Chatto & Windus
3805;Wuthering Heights;1/13/2007;279;3.85;eng;2155;182;Penguin Books
3806;Easy French Reader;9/17/2003;228;3.85;eng;297;33;McGraw-Hill Education
3807;Sunshine;11/30/2004;405;3.85;eng;31047;3519;Jove
3808;Flowers (Eyewitness Explorers);9/15/1997;64;3.85;eng;8;2;Dorling Kindersley Children
3809;Making Globalization Work;9/17/2006;384;3.85;eng;1718;88;W. W. Norton  Company
3810;Rodinsky's Room;02/01/2000;362;3.85;eng;199;19;Granta UK
3811;How to Travel with a Salmon and Other Essays;9/15/1995;256;3.85;eng;218;26;Mariner Books
3812;The Paradox of Choice: Why More Is Less;1/18/2005;265;3.85;eng;25312;1223;Harper Perennial
3813;Outlander;12/26/2006;254;3.85;eng;54;5;Games Workshop(uk)
3814;Dubliners;3/15/2001;207;3.85;eng;91755;3246;Oxford University Press
3815;1 000 Places to See Before You Die;5/22/2003;992;3.85;eng;36303;439;Workman Publishing Company
3816;Sabbath's Theater;08/06/1996;451;3.85;eng;6993;482;Vintage
3817;Sabbath's Theater;09/05/1996;451;3.85;eng;128;9;Vintage
3818;The Oil Jar and Other Stories;04/03/1995;96;3.85;eng;214;18;Dover Publications
3819;Passing;08/01/2007;546;3.85;eng;335;26;W. W. Norton & Company
3820;The Plague Dogs;11/28/2006;390;3.85;eng;5875;401;Ballantine Books
3821;Wuthering Heights;03/02/2004;322;3.85;eng;1898;201;Signet Classics
3822;Splinter Cell (Tom Clancy's Splinter Cell  #1);12/06/2004;355;3.85;eng;10329;193;Berkley
3823;The How to Think Like Leonardo da Vinci Workbook: Your Personal Companion to How to Think Like Leonardo da Vinci;6/15/1999;288;3.85;eng;327;16;Dell
3824;Foreign Correspondence: A Pen Pal's Journey from Down Under to All Over;1/19/1999;240;3.85;eng;1428;204;Anchor Books
3825;Sword of Ice and Other Tales of Valdemar (Tales of Valdemar #1);01/01/1997;350;3.85;eng;3869;50;Daw Books
3826;Beauty and Sadness;1/30/1996;206;3.85;eng;4933;313;Vintage
3827;First Snow on Fuji;10/12/1999;227;3.85;eng;601;42;Counterpoint
3828;Lighthousekeeping;04/03/2006;232;3.85;eng;6229;497;Mariner Books
3829;Five Quarters of the Orange;06/04/2002;307;3.85;eng;26258;1936;Harper Perennial
3830;Five Quarters of the Orange;01/02/2007;336;3.85;eng;582;74;William Morrow Paperbacks
3831;House of Sand and Fog;01/01/1999;15;3.85;eng;108;19;Recorded Books
3832;Ella Minnow Pea: A Novel in Letters;9/17/2002;208;3.85;eng;23926;4356;Anchor
3833;The Body in the Library (Miss Marple  #3);09/01/2006;191;3.85;eng;46454;1675;Black Dog & Leventhal Publishers
3834;Mr. Majeika and the School Trip;4/29/1999;89;3.85;eng;50;2;Puffin
3835;The Best American Science Writing 2002;09/03/2002;352;3.85;eng;67;7;Harper Perennial
3836;The Puppet and the Dwarf: The Perverse Core of Christianity;8/29/2003;196;3.85;eng;630;40;The MIT Press
3837;Beowulf;10/24/2006;96;3.85;eng;51;8;Candlewick Press
3838;The Book of Illusions;09/04/2003;336;3.85;eng;486;57;Faber and Faber
3839;Paris Was Yesterday  1925-1939;4/18/1988;264;3.85;eng;257;33;Mariner Books
3840;A World Lit Only by Fire: The Medieval Mind and the Renaissance: Portrait of an Age;06/01/1993;322;3.85;eng;9807;745;Back Bay Books
3841;What Life Was Like When Rome Ruled the World: The Roman Empire  100 BC - AD 200 (What Life Was Like);5/24/1999;192;3.85;eng;91;9;Time Life Medical
3842;The Art of Controversy (The Essays of Arthur Schopenhauer);6/17/2004;76;3.85;eng;17;3;Kessinger Publishing
3843;Cold Hit (Shane Scully #5);08/01/2005;11;3.85;eng;15;6;Macmillan Audio
3844;Virtual Light (Bridge  #1);10/26/1996;304;3.85;eng;18228;358;Penguin Books Ltd
3845;How to Travel with a Salmon & Other Essays;4/16/2001;229;3.85;eng;110;12;Vintage
3846;How to Travel with a Salmon and Other Essays;12/01/1994;248;3.85;eng;3532;153;Houghton Mifflin
3847;Dubliners;02/01/2006;369;3.85;eng;789;51;W. W. Norton & Company
3848;Dubliners: Text  Criticism  and Notes;08/01/1996;492;3.85;eng;331;32;Penguin Books
3849;Dubliners;05/10/2005;8;3.85;eng;53;11;Caedmon
3850;The Autumn of the Patriarch;3/14/2006;255;3.85;eng;12336;492;Harper Perennial Modern Classics
3851;The Contest (Everest Trilogy);08/01/2002;137;3.85;eng;12;2;Turtleback Books
3852;The Contest (Everest  #1);08/01/2002;96;3.85;eng;3561;230;Scholastic Paperbacks
3853;Drop City;1/27/2004;497;3.85;eng;10333;879;Penguin Books
3854;Pretties (Uglies  #2);11/01/2005;370;3.85;eng;211060;8890;Simon & Schuster Simon Pulse
3855;Blue Noon (Midnighters  #3);02/06/2007;384;3.85;eng;14798;718;Eos
3856;House of Stairs;04/01/1991;176;3.85;eng;3423;447;Puffin Books
3857;This Side of Brightness;01/01/2003;304;3.85;eng;2506;264;Picador
3858;Hot Spot (Mark Manning Mystery  #6);06/04/2003;288;3.85;eng;80;1;Minotaur Books
3859;Beneath the Wheel;07/01/2003;192;3.85;eng;8494;289;Picador
3860;Sisters;2/13/2007;341;3.85;eng;15495;1037;Delacorte Press
3861;Thunderbird Falls  (Walker Papers  #2);4/25/2006;408;3.85;eng;5729;256;Luna Books
3862;Satan in Goray;7/31/1996;288;3.85;eng;853;54;Farrar  Straus and Giroux
3863;The Georgics of Virgil;05/02/2006;224;3.85;eng;85;12;Farrar  Straus & Giroux
3864;EULIS! The History of Love;03/05/2004;144;3.85;eng;9;0;Kessinger Publishing
3865;Data Structures and Algorithm Analysis in C;9/19/1996;528;3.85;eng;120;11;Pearson
3866;A Frolic of His Own;02/10/1995;512;3.85;eng;1312;106;Scribner
3867;Seven Types of Ambiguity;12/01/1949;272;3.85;eng;7;0;Chatto and Windus
3868;The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others;1/15/2003;284;3.85;eng;311;18;Dover Publications
3869;Nemesis (Miss Marple  #12);05/01/2000;224;3.85;eng;18896;771;Signet
3870;Cry to Heaven;04/01/1995;566;3.85;eng;18067;558;Ballantine Books
3871;Jane Austen: A Life;5/31/2005;192;3.85;eng;2279;173;Penguin Books
3872;Thanksgiving on Thursday (Magic Tree House  #27);9/24/2002;73;3.85;eng;6361;209;Random House Books for Young Readers
3873;Key Lime Pie Murder (Hannah Swensen  #9);7/31/2007;342;3.85;eng;10361;531;Kensington Publishing Corporation
3874;Strawberry Shortcake Murder (Hannah Swensen  #2);02/02/2002;320;3.85;eng;14668;881;Kensington
3875;The Talbot Odyssey;07/01/1991;544;3.85;eng;4874;154;Grand Central Publishing
3876;The Talbot Odyssey;11/02/2000;640;3.85;eng;28;1;Sphere
3877;The Visual Arts: A History;12/01/2002;960;3.85;eng;0;0;Harry N. Abrams
3878;The Visual Arts: A History;05/01/2005;936;3.85;eng;38;3;Prentice Hall
3879;It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff;01/01/2007;230;3.85;eng;4644;672;Free Press
3880;Seven Japanese Tales;10/01/1996;298;3.85;eng;1291;86;Vintage
3881;There Was a Cold Lady Who Swallowed Some Snow!;8/13/2006;1;3.85;eng;14;1;Scholastic Audio Books
3882;Jimmy Stewart: A Biography;11/06/2006;463;3.85;eng;955;95;Harmony
3883;Star Wars: Clone Wars  Volume 1: The Defense of Kamino and Other Tales;9/15/2003;128;3.85;eng;911;38;Dark Horse Books
3884;Love With the Proper Husband (Effingtons  #6);3/25/2003;358;3.85;eng;1471;61;Avon
3885;Cat's Cradle (Cat  #1);05/01/1986;412;3.85;eng;151;14;Zebra
3886;Before the Frost (Linda Wallander #1);2/14/2006;375;3.85;eng;8359;483;Vintage Crime/Black Lizard
3887;The Worthing Saga (Worthing  #1-3);12/15/1992;463;3.85;eng;8064;299;Tor Books
3888;The Master Mind of Mars (Barsoom #6);04/12/1979;160;3.85;eng;3949;80;Ballantine Books
3889;Kick the Can (One-Eyed Mack  #1);08/01/1997;223;3.85;eng;77;10;Council Oak Books
3890;Iceberg (Dirk Pitt  #3);03/02/2004;340;3.85;eng;18244;381;Berkley Books
3891;Something Borrowed (Darcy & Rachel  #1);06/01/2004;322;3.85;eng;454917;7487;St. Martin's Press
3892;Total Cold War: Eisenhower's Secret Propaganda Battle at Home and Abroad;2/23/2006;506;3.85;eng;18;1;University Press of Kansas
3893;Hemingway vs. Fitzgerald;12/01/2001;352;3.85;eng;185;19;Harry N. Abrams
3894;Winter Dreams (Sweet Dreams  #141);02/01/1988;176;3.85;eng;104;4;Bantam Books
3895;Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy;12/12/2002;320;3.85;eng;159;24;Oxford University Press  USA
3896;We'll Meet Again;02/02/2004;234;3.85;eng;8892;260;Pocket Books
3897;Music in the Night (Logan  #4);03/01/1998;320;3.85;eng;5554;64;Pocket Books
3898;McNally's Puzzle (Archy McNally  #6);02/01/1997;343;3.85;eng;1569;63;Berkley
3899;The Feast Of All Saints;12/04/1997;640;3.85;eng;86;5;Arrow
3900;The Man Who Watched Trains Go By;11/07/2005;203;3.85;eng;1392;86;New York Review of Books
3901;The Mask of the Enchantress;10/12/1981;0;3.85;eng;21;1;Ivy Books
3902;The Enchanted Castle;07/01/1994;291;3.85;eng;6352;397;Puffin
3903;The Essential Writings;4/21/1977;368;3.86;ger;71;6;Harper Perennial
3904;Un train d'or pour la Crimée;1/13/1999;342;3.86;fre;16;3;Pocket
3905;The Illustrated Alchemist: A Fable about Following Your Dream;11/01/1998;198;3.86;eng;251;32;HarperCollins Publishers
3906;Iliad;03/12/1997;574;3.86;eng;1058;137;Hackett Publishing Company  Inc.
3907;The Iliad;04/03/2004;588;3.86;eng;692;81;Farrar  Straus and Giroux
3908;The Iliad;08/01/1999;312;3.86;eng;158;15;Signet Classics
3909;The Essential Iliad;9/15/2000;216;3.86;eng;212;18;Hackett Publishing Company  Inc.
3910;Bioinformatics: Sequence and Genome Analysis;8/16/2004;692;3.86;eng;63;3;Cold Spring Harbor Laboratory Press
3911;Charlie and the Chocolate Factory (Abridged);06/02/2005;40;3.86;eng;12;2;Puffin
3912;Chicken with Plums;10/03/2006;84;3.86;eng;8539;667;Pantheon Books
3913;The Main Corpse (A Goldy Bear Culinary Mystery #6);07/01/1997;384;3.86;eng;315;22;Bantam
3914;Pet Peeve (Xanth #29);10/01/2006;384;3.86;eng;2273;35;Tor Books
3915;A Yellow Raft in Blue Water;03/05/2003;372;3.86;eng;16190;897;Picador USA
3916;The Origin of the Bible;12/17/2003;352;3.86;eng;79;11;Tyndale House Publishers
3917;Raising the Bar: Ministry to Youth in the New Millennium;04/07/2004;208;3.86;eng;42;3;Kregel Academic & Professional
3918;Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral;3/16/2005;243;3.86;eng;1741;272;Hyperion Books
3919;Heather The Violet Fairy (Rainbow Magic  #7);02/01/2006;80;3.86;eng;2263;82;Scholastic Paperbacks
3920;Here  There Be Dragons (Chronicles of the Imaginarium Geographica  #1);9/26/2006;326;3.86;eng;10103;917;Simon & Schuster Books for Young Readers
3921;The Best American Nonrequired Reading 2004;10/14/2004;407;3.86;eng;1234;67;Houghton Mifflin
3922;Maigret and the Killer;6/16/2003;168;3.86;eng;471;29;Mariner Books
3923;The Supernaturalist;4/20/2005;267;3.86;eng;24863;1001;Disney-Hyperion
3924;Neither Here nor There: Travels in Europe;3/28/1993;254;3.86;eng;48701;2238;William Morrow Paperbacks
3925;Heretics of Dune (Dune Chronicles  #5);4/16/1984;480;3.86;eng;272;20;Putnam
3926;Heretics of Dune (Dune Chronicles #5);8/15/1987;471;3.86;eng;45388;644;Ace Books
3927;Where I Was From;9/14/2004;240;3.86;eng;2842;292;Vintage
3928;The Alchemist;05/02/2006;192;3.86;eng;920;76;HarperOne
3929;The Alchemist;05/01/1993;197;3.86;eng;1631221;55843;HarperCollins
3930;The Iliad;4/29/1999;683;3.86;eng;288792;3423;Penguin Classics
3931;The Iliad;1/30/2003;462;3.86;eng;1919;118;Penguin Classics
3932;The Bacchae of Euripides: A Communion Rite;7/17/2004;128;3.86;eng;116;6;W. W. Norton  Company
3933;The Iliad;3/19/1992;594;3.86;eng;30;2;Everyman
3934;The Call of the Wild;01/01/2001;172;3.86;eng;274649;7203;Scholastic
3935;Aristophanes and His Theatre of the Absurd;06/01/1991;127;3.86;eng;7;1;Bristol Classical Press
3936;The Innocents Abroad;02/11/2003;560;3.86;eng;8879;693;Modern Library
3937;The Portable Chaucer;5/26/1977;611;3.86;eng;70;8;Penguin Books
3938;Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race;10/18/2004;221;3.86;eng;513;71;University of California Press
3939;Sharp Edges;7/27/2004;368;3.86;eng;2792;73;Pocket Star Books
3940;Heat Wave: A Social Autopsy of Disaster in Chicago;7/15/2003;320;3.86;eng;732;71;University Of Chicago Press
3941;Sylvia;5/29/2007;129;3.86;eng;807;95;Farrar  Straus and Giroux
3942;Personal Injuries (Kindle County Legal Thriller #5);12/01/2000;528;3.86;eng;5163;179;Warner Books (NY)
3943;Point Counter Point;10/01/1996;432;3.86;eng;9522;210;Dalkey Archive Press
3944;Ethan Frome and Summer;05/08/2001;274;3.86;eng;483;54;Modern Library
3945;The Testament;12/28/1999;535;3.86;eng;89014;2361;Island
3946;Cradle and All;02/01/2001;384;3.86;eng;27869;869;Vision
3947;The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2);06/01/2006;123;3.86;eng;859;27;Disney Press
3948;Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes;6/19/2013;64;3.86;eng;44;10;Dover Publications
3949;How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling;12/15/1987;192;3.86;eng;2152;155;St. Martin's Press
3950;Brief Interviews with Hideous Men;04/01/2000;273;3.86;eng;18335;1155;Abacus
3951;My Sister's Keeper;03/09/2004;252;3.86;eng;89;2;Limitless Corporation
3952;Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland;12/17/2006;320;3.86;eng;1033;171;W. W. Norton  Company
3953;Crime and Punishment in American History;09/09/1994;590;3.86;eng;112;4;Basic Books
3954;Farm Animals (A Chunky Book);02/12/1984;28;3.86;eng;35;4;Random House Books for Young Readers
3955;Embroideries;4/18/2006;144;3.86;eng;14654;1121;Pantheon
3956;The Elephant Vanishes;12/01/2003;327;3.86;eng;1299;128;Vintage Books
3957;Cold Mountain;09/01/2006;356;3.86;eng;208001;4972;Grove Press
3958;Three Famous Short Novels: Spotted Horses Old Man the Bear;02/12/1958;320;3.86;eng;1457;117;Vintage Books
3959;Your Eight Year Old: Lively and Outgoing;03/01/1990;160;3.86;eng;183;26;Dell
3960;The Boys of Everest: Chris Bonington and the Tragedy of Climbing's Greatest Generation;9/14/2006;535;3.86;eng;452;36;Carroll & Graf Publishers
